Sample,Ph,SOC,N,LAT,Altitude,NDVI,AI,K
A34551,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.310675094
A34552,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.306647538
A34553,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.286124865
A34554,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.282136055
A34555,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.260918559
A34556,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.315140541
A34557,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.306205127
A34558,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.140811252
A34559,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.140379311
A34560,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.133092134
A34561,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.138565051
A34562,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.21827852
A34563,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.124783887
A34564,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.194485198
A34565,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.161302049
A34566,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.26938209
A34567,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.169665261
A34568,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.146295603
A34569,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.039890532
A34570,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.041052771
A34571,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.039684789
A34572,0.726090522,29.57404705,1.359392058,8.1524,3139,0.204856515,0.292629469,0.119840987
A34573,0.726090522,29.57404705,1.359392058,8.1524,3139,0.204856515,0.292629469,0.099531596
A34574,0.726090522,29.57404705,1.359392058,8.1524,3139,0.204856515,0.292629469,0.145072821
A34575,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.198881054
A34576,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.27564331
A34577,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.31249273
A34578,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.220786448
A34579,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.262917437
A34580,0.82827673,14.73708656,0.890752092,1.4041,1670,0.112247825,0.191983322,0.144719711
A34581,0.82827673,14.73708656,0.890752092,1.4041,1670,0.112247825,0.191983322,0.149362508
A34582,0.82827673,14.73708656,0.890752092,1.4041,1670,0.112247825,0.191983322,0.166473771
A34583,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.065750651
A34584,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.070920523
A34585,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.052155473
A34586,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.060785563
A34587,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.077322971
A34588,0,0,0,0,0,0,0,0.012068107
A34589,0,0,0,0,0,0,0,0.011731622
A34590,0,0,0,0,0,0,0,0.116961471
A34591,0,0,0,0,0,0,0,0.234287768
A34592,0,0,0,0,0,0,0,0.190340872
A34593,0,0,0,0,0,0,0,0.306201611
A34594,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.139341514
A34595,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.198681105
A34596,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.193569914
A34597,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.159120289
A34598,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.147382175
A34599,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.152461032
A34600,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.162127319
A34601,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.214633111
A34602,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.166123495
A34603,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.157784215
A34604,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.147497554
A34605,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.177891078
A34606,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.154494473
A34607,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.154042011
A34608,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.10849171
A34609,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.20186829
A34610,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.156949082
A34611,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.100183337
A34612,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.097718341
A34613,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.132815006
A34614,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.09340245
A34615,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.065289616
A34616,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.268244088
A34617,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.107884386
A34618,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.062340673
A34619,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.04767037
A34620,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.051317972
A34621,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.044304126
A34622,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.04537873
A34623,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.036363904
A34624,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.047872282
A34625,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.049790026
A34626,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.039163242
A34627,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.058187768
A34628,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.051999025
A34629,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.058152988
A34630,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.061764724
A34631,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.144473287
A34632,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.094532169
A34633,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.235624928
A34634,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.132080895
A34635,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.271296215
A34636,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.160196541
A34637,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.078883834
A34638,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.093721585
A34639,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.067438352
A34640,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.102151787
A34641,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.082972416
A34642,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.089160493
A34643,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.093537142
A34644,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.124032416
A34645,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.103771795
A34646,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.09226031
A34647,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.087248362
A34648,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.081393724
A34649,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.132954648
A34650,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.095800318
A34651,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.075103791
A34652,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.10141211
A34653,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.074338235
A34654,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.08395339
A34655,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.108078893
A34656,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.112991145
A34657,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.034546501
A34658,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.033024166
A34659,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.036846621
A34660,0.726090522,29.57404705,1.359392058,8.1524,3139,0.204856515,0.292629469,0.033780133
A34661,0.726090522,29.57404705,1.359392058,8.1524,3139,0.204856515,0.292629469,0.032914869
A34662,0.726090522,29.57404705,1.359392058,8.1524,3139,0.204856515,0.292629469,0.044037579
A34663,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.079254148
A34664,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.078825521
A34665,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.105454797
A34666,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.10699834
A34667,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.143593867
A34668,0.82827673,14.73708656,0.890752092,1.4041,1670,0.112247825,0.191983322,0.030799876
A34669,0.82827673,14.73708656,0.890752092,1.4041,1670,0.112247825,0.191983322,0.032671352
A34670,0.82827673,14.73708656,0.890752092,1.4041,1670,0.112247825,0.191983322,0.028610464
A34671,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.126018786
A34672,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.165262104
A34673,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.111424783
A34674,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.14544641
A34675,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.154752281
A34676,0,0,0,0,0,0,0,0.010330836
A34677,0,0,0,0,0,0,0,0.171341387
A34678,0,0,0,0,0,0,0,0.30779814
A34679,0,0,0,0,0,0,0,0.26939313
A34680,0,0,0,0,0,0,0,0.39793733
A34681,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.18995842
A34682,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.25788097
A34683,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.250296459
A34684,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.199703969
A34685,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.189071354
A34686,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.208039816
A34687,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.218296584
A34688,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.279443033
A34689,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.217766228
A34690,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.248184348
A34691,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.209441333
A34692,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.23463318
A34693,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.208671775
A34694,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.215472356
A34695,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.175234897
A34696,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.288167113
A34697,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.235506874
A34698,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.135506993
A34699,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.136740434
A34700,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.178504903
A34701,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.134818107
A34702,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.103438194
A34703,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.343650078
A34704,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.156565096
A34705,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.090010391
A34706,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.061295151
A34707,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.063504791
A34708,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.067543801
A34709,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.064445266
A34710,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.054553875
A34711,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.064865008
A34712,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.07365894
A34713,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.063986372
A34714,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.077635993
A34715,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.05876863
A34716,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.071426074
A34717,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.076706606
A34718,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.18488828
A34719,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.1201042
A34720,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.28390537
A34721,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.180419066
A34722,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.322511556
A34723,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.205344773
A34724,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.112492777
A34725,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.123031549
A34726,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.093924256
A34727,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.131712582
A34728,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.130560745
A34729,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.110879267
A34730,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.140828848
A34731,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.186733876
A34732,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.150958657
A34733,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.190312663
A34734,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.192514278
A34735,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.163164604
A34736,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.242112204
A34737,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.066845349
A34738,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.066933434
A34739,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.076971821
A34740,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.053908695
A34741,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.063272575
A34742,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.083019349
A34743,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.098263943
A34744,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.039972183
A34745,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.034135163
A34746,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.036942627
A34747,0.726090522,29.57404705,1.359392058,8.1524,3139,0.204856515,0.292629469,0.04156816
A34748,0.726090522,29.57404705,1.359392058,8.1524,3139,0.204856515,0.292629469,0.033514083
A34749,0.726090522,29.57404705,1.359392058,8.1524,3139,0.204856515,0.292629469,0.051778595
A34750,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.157801864
A34751,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.162994329
A34752,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.19040409
A34753,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.154067412
A34754,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.217308364
A34755,0.82827673,14.73708656,0.890752092,1.4041,1670,0.112247825,0.191983322,0.02008714
A34756,0.82827673,14.73708656,0.890752092,1.4041,1670,0.112247825,0.191983322,0.021589921
A34757,0.82827673,14.73708656,0.890752092,1.4041,1670,0.112247825,0.191983322,0.019739446
A34758,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.167412442
A34759,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.224947331
A34760,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.147189072
A34761,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.20458732
A34762,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.21943955
A34763,0,0,0,0,0,0,0,0.154459701
A34764,0,0,0,0,0,0,0,0.263863627
A34765,0,0,0,0,0,0,0,0.228152762
A34766,0,0,0,0,0,0,0,0.364381541
A34767,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.179233969
A34768,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.222519201
A34769,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.222070738
A34770,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.198717496
A34771,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.19880622
A34772,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.20484678
A34773,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.225194424
A34774,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.256559656
A34775,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.196263031
A34776,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.19949696
A34777,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.185328229
A34778,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.206114771
A34779,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.194269228
A34780,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.182752223
A34781,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.159012409
A34782,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.239652812
A34783,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.199787597
A34784,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.127555384
A34785,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.130296983
A34786,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.163353646
A34787,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.132843462
A34788,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.101982897
A34789,0.002952479,24.21638585,0.365407727,0.2642,11,0.052908718,0.002279207,0.304559855
A34790,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.149899659
A34791,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.101714454
A34792,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.07033632
A34793,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.060208225
A34794,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.065237684
A34795,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.05814754
A34796,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.058426492
A34797,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.068359367
A34798,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.071214356
A34799,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.064608373
A34800,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.081596449
A34801,0.489528022,2.79884671,0.608592118,2.7358,500,0.026734799,0.141882302,0.067219756
A34802,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.081709533
A34803,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.077445068
A34804,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.159123271
A34805,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.088651724
A34806,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.229497444
A34807,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.134585125
A34808,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.265699589
A34809,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.166123365
A34810,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.095761626
A34811,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.123986378
A34812,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.086733261
A34813,0.668505294,25.07083421,2.226992124,6.3719,1913,0.190252156,0.359084273,0.126204783
A34814,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.103117415
A34815,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.118486501
A34816,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.123727468
A34817,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.159780838
A34818,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.136711211
A34819,0.861800749,32.25878953,2.080284886,6.8979,2174,0.205204338,0.413181954,0.11230755
A34820,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.109373112
A34821,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.094260947
A34822,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.148638278
A34823,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.08321443
A34824,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.082332228
A34825,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.093835702
A34826,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.061043459
A34827,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.077477265
A34828,1.013050749,37.79704216,2.933792166,2.9358,2204,0.213804335,0.346041478,0.085014681
A34829,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.113071004
A34830,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.060899754
A34831,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.060695968
A34832,0.469249096,17.69904634,0.65919213,9.6191,2495,0.147978247,0.300940845,0.072051769
A34833,0.726090522,29.57404705,1.359392058,8.1524,3139,0.204856515,0.292629469,0.03069115
A34834,0.726090522,29.57404705,1.359392058,8.1524,3139,0.204856515,0.292629469,0.029255389
A34835,0.726090522,29.57404705,1.359392058,8.1524,3139,0.204856515,0.292629469,0.041829549
A34836,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.118959121
A34837,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.127440453
A34838,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.136405745
A34839,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.134493546
A34840,0.617937113,26.56231865,1.139737762,8.9588,2545,0.206226081,0.358553832,0.183013181
A34841,0.82827673,14.73708656,0.890752092,1.4041,1670,0.112247825,0.191983322,0.025658887
A34842,0.82827673,14.73708656,0.890752092,1.4041,1670,0.112247825,0.191983322,0.026530212
A34843,0.82827673,14.73708656,0.890752092,1.4041,1670,0.112247825,0.191983322,0.021615215
A34844,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.149236413
A34845,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.209420055
A34846,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.147655461
A34847,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.206986864
A34848,0.380863249,20.53084662,2.308992166,3.9691,2471,0.034052164,0.24457968,0.206160861
A34849,0,0,0,0,0,0,0,0.001860619
A34850,0,0,0,0,0,0,0,0.002294789
A34851,0,0,0,0,0,0,0,0.004890572
A34852,0.174433239,12.60135771,0.664607919,0.4726,318,0.036126078,0.026502849,0.00228115
